"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
"2017-05-31",15116,"PA","Pittsburgh","Allegheny","Shaler Township",7166,1460,-0.00273224043715847,0.0138888888888889,0.00343642611683849,5913
"2017-05-31",48025,"MI","Detroit","Oakland","Beverly Hills",7167,2562,0.000390472471690746,0.00905868452146514,0.0248,6085
"2017-05-31",48840,"MI","Lansing","Ingham","Haslett",7168,1428,0.00280898876404494,0.0113314447592068,0.0362844702467344,4177
"2017-05-31",98663,"WA","Portland","Clark","Vancouver",7169,1588,-0.000629326620516048,0.00506329113924051,0.0537491705374917,4938
"2017-05-31",37090,"TN","Nashville","Wilson","Lebanon",7170,1582,-0.00377833753148615,-0.0087719298245614,0.00957243139757498,4721
"2017-05-31",92010,"CA","San Diego","San Diego","Carlsbad",7171,2850,0.0024621878297573,0.0145959416162335,0.0622437569884458,5036
"2017-05-31",94920,"CA","San Francisco","Marin","Tiburon",7172,8365,0.00227653965971723,0.0106318714510088,-0.0207211425895575,5078
"2017-05-31",1106,"MA","Springfield","Hampden","Longmeadow",7173,2186,0.0153274500696702,0.0345480359678183,-0.045414847161572,5672
"2017-05-31",33598,"FL","Tampa","Hillsborough","Wimauma",7174,1493,0.00403496973772697,0.010832769126608,-0.00200534759358289,3309
"2017-05-31",78737,"TX","Austin","Travis","Austin",7175,2419,0.0070774354704413,0.0172413793103448,-0.0335597283260088,5760
"2017-05-31",55436,"MN","Minneapolis-St Paul","Hennepin","Edina",7176,2235,0.00224215246636771,-0.0044543429844098,0.0214808043875686,5963
"2017-05-31",76309,"TX","Wichita Falls","Wichita","Wichita Falls",7177,728,0.00552486187845304,0.00413793103448276,-0.0408432147562582,5082
"2017-05-31",91203,"CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",7178,2470,0.00284206252537556,0.012710127101271,0.0231980115990058,2501
"2017-05-31",8107,"NJ","Philadelphia","Camden","Oaklyn",7179,1516,0,0.00932090545938748,0.0383561643835616,4095
"2017-05-31",37618,"TN","Kingsport","Sullivan","Bluff City",7180,977,0.0494092373791622,0.092841163310962,0.0585048754062839,4208
"2017-05-31",15238,"PA","Pittsburgh","Allegheny","O'Hara Township",7181,2251,0.004014272970562,0.00715883668903803,-0.0187445510026155,5338
"2017-05-31",22151,"VA","Washington","Fairfax","Springfield",7182,2323,-0.0025762129669386,-0.011068539804172,-0.0259958071278826,5502
"2017-05-31",99016,"WA","Spokane","Spokane","Spokane Valley",7183,1390,0.0109090909090909,0.0288675055514434,0.0538286580742987,5009
"2017-05-31",6470,"CT","Stamford","Fairfield","Newtown",7184,2233,0.00224416517055655,-0.0093167701863354,-0.0481670929241262,5725
"2017-05-31",13209,"NY","Syracuse","Onondaga","Solvay",7185,1219,0.00494641384995878,0.0107794361525705,-0.00489795918367347,4556
"2017-05-31",35757,"AL","Huntsville","Madison","Madison",7186,1229,-0.00887096774193548,-0.0104669887278583,-0.0104669887278583,5675
"2017-05-31",93631,"CA","Fresno","Fresno","Kingsburg",7187,1328,-0.003003003003003,-0.000752445447705041,0.00911854103343465,4064
"2017-05-31",83858,"ID","Coeur d'Alene","Kootenai","Rathdrum",7188,1271,0.00236593059936909,0.00873015873015873,0.0217041800643087,5811
"2017-05-31",77029,"TX","Houston","Harris","Houston",7189,1139,-0.00087719298245614,0.0115452930728242,0.0478380864765409,5367
"2017-05-31",85546,"AZ","Safford","Graham","Safford",7190,1057,0.0143953934740883,0.0322265625,0.0475718533201189,4280
"2017-05-31",64132,"MO","Kansas City","Jackson","Kansas City",7191,721,-0.00276625172890733,-0.0068870523415978,-0.0283018867924528,5316
"2017-05-31",72117,"AR","Little Rock","Pulaski","North Little Rock",7192,684,0,-0.00725689404934688,-0.0284090909090909,5434
"2017-05-31",12308,"NY","Albany","Schenectady","Schenectady",7193,1232,0.00735895339329518,0.0318257956448911,-0.032967032967033,3715
"2017-05-31",1907,"MA","Boston","Essex","Swampscott",7194,2497,0.00482897384305835,0.0221039705280393,0.0880174291938998,5184
"2017-05-31",54961,"WI","","Waupaca","New London",7195,1092,-0.0117647058823529,-0.00182815356489945,0.0282485875706215,4745
"2017-05-31",2746,"MA","Providence","Bristol","New Bedford",7196,915,-0.0129449838187702,-0.0615384615384615,-0.202266782911944,2036
"2017-05-31",21205,"MD","Baltimore","Baltimore City","Baltimore",7197,1173,-0.0084530853761623,-0.024126455906822,-0.0432300163132137,5272
"2017-05-31",79415,"TX","Lubbock","Lubbock","Lubbock",7198,867,0.00813953488372093,0.0128504672897196,-0.0302013422818792,3526
"2017-05-31",22603,"VA","Winchester","Frederick","Winchester",7199,1414,-0.00771929824561404,-0.0194174757281553,0.0128939828080229,3992
"2017-05-31",80534,"CO","Greeley","Weld","Johnstown",7200,1800,0.0118043844856661,0.0163749294184077,0.0140845070422535,5452
"2017-05-31",76031,"TX","Dallas-Fort Worth","Johnson","Cleburne",7201,1172,0.013840830449827,0.0335097001763668,0.074243813015582,4675
"2017-05-31",19508,"PA","Reading","Berks","Robeson",7202,1308,-0.0045662100456621,-0.0172802404207363,-0.0596693026599569,4541
"2017-05-31",28023,"NC","Charlotte","Rowan","China Grove",7203,997,0.00707070707070707,0.0320910973084886,-0.0128712871287129,4245
"2017-05-31",48362,"MI","Detroit","Oakland","Orion",7204,1449,-0.00275292498279422,-0.00275292498279422,0.00069060773480663,4962
"2017-05-31",92587,"CA","Riverside","Riverside","Canyon Lake",7205,1900,0.00369783412572636,0.0133333333333333,0.00956429330499469,6178
"2017-05-31",33545,"FL","Tampa","Pasco","Wesley Chapel",7206,1445,0.00208044382801664,0.00347222222222222,0.0226468506723284,6783
"2017-05-31",28516,"NC","Morehead City","Carteret","Beaufort",7207,1099,-0.00722673893405601,-0.0125786163522013,-0.0152329749103943,5455
"2017-05-31",91902,"CA","San Diego","San Diego","Bonita",7208,2790,0.00540540540540541,0.00794797687861272,0.0325684678016284,5606
"2017-05-31",76643,"TX","Waco","McLennan","Hewitt",7209,1338,-0.00888888888888889,-0.0353280461427541,-0.0197802197802198,4615
"2017-05-31",77510,"TX","Houston","Galveston","Santa Fe",7210,1602,-0.00311138767890479,-0.0024906600249066,0.04296875,4508
"2017-05-31",77554,"TX","Houston","Galveston","Galveston",7211,1911,0.0031496062992126,-0.00364963503649635,-0.0264900662251656,9550
"2017-05-31",92866,"CA","Los Angeles-Long Beach-Anaheim","Orange","Orange",7212,2846,0.00529848110208407,0.0131719473122108,0.0627333831217326,3567
"2017-05-31",77591,"TX","Houston","Galveston","Texas City",7213,1274,-0.00701480904130943,-0.021505376344086,-0.039939713639789,4334
"2017-05-31",94965,"CA","San Francisco","Marin","Sausalito",7214,4537,0.000220458553791887,-0.00591586327782647,-0.0324162934527618,3954
"2017-05-31",94507,"CA","San Francisco","Contra Costa","Alamo",7215,6001,0.00317619525242394,-0.00116511318242344,-0.0277057679844459,5589
"2017-05-31",95138,"CA","San Jose","Santa Clara","San Jose",7216,3822,0.00104766893661603,0.000261711593823606,0.0181140117208311,5301
"2017-05-31",7882,"NJ","Allentown","Warren","Washington Township",7217,1616,0.00310366232153942,0.00748129675810474,0.00497512437810945,5089
"2017-05-31",37650,"TN","Johnson City","Unicoi","Erwin",7218,847,0,-0.00235571260306243,0,6243
"2017-05-31",97739,"OR","Bend","Deschutes","La Pine",7219,1302,-0.00610687022900763,-0.03125,-0.0843881856540084,4177
"2017-05-31",33957,"FL","Fort Myers","Lee","Sanibel",7220,3876,-0.0109721867823424,-0.0214592274678112,-0.00436681222707424,7688
"2017-05-31",22508,"VA","","Orange","Locust Grove",7221,1411,-0.000708215297450425,-0.00493653032440056,-0.0139762403913347,6829
"2017-05-31",29631,"SC","Greenville","Pickens","Clemson",7222,1266,0.0176848874598071,0.0674536256323777,0.0506224066390041,4854
"2017-05-31",60415,"IL","Chicago","Cook","Chicago Ridge",7223,1397,0.00575953923686105,0.0145243282498184,-0.0338865836791148,4162
"2017-05-31",89445,"NV","Winnemucca","Humboldt","Winnemucca",7224,1195,0.00420168067226891,0.00843881856540084,-0.00250417362270451,2441
"2017-05-31",81520,"CO","Grand Junction","Mesa","Clifton",7225,984,-0.00303951367781155,-0.0130391173520562,-0.0100603621730382,3644
"2017-05-31",2532,"MA","Cape Cod","Barnstable","Bourne",7226,1787,0.00676056338028169,0.0223112128146453,0.0176537585421412,6962
"2017-05-31",7005,"NJ","New York","Morris","Boonton",7227,2446,0.000408997955010225,-0.0032599837000815,-0.0471367354888975,5191
"2017-05-31",32951,"FL","Melbourne","Brevard","Melbourne Beach",7228,2071,-0.0156844106463878,-0.01661918328585,0.058252427184466,6649
"2017-05-31",43545,"OH","","Henry","Napoleon",7229,1050,0,-0.000951474785918173,-0.00568181818181818,4071
"2017-05-31",4043,"ME","Portland","York","Town of Kennebunk",7230,1842,0.0199335548172757,0.0715532286212914,0.238735709482179,5970
"2017-05-31",20187,"VA","Washington","Fauquier","Warrenton",7231,2109,0.00380771061399334,0.0105414470531864,0.0716463414634146,5868
"2017-05-31",35756,"AL","Huntsville","Madison","Madison",7232,1256,-0.011801730920535,-0.0141287284144427,-0.0301158301158301,3014
"2017-05-31",74104,"OK","Tulsa","Tulsa","Tulsa",7233,1019,-0.00391006842619746,-0.000980392156862745,-0.0201923076923077,4670
"2017-05-31",3064,"NH","Manchester","Hillsborough","Nashua",7234,1848,-0.000540832882639265,-0.00162074554294976,0.024390243902439,5229
"2017-05-31",25309,"WV","Charleston","Kanawha","South Charleston",7235,951,0.00528541226215645,0.0292207792207792,0.0117021276595745,5098
"2017-05-31",46303,"IN","Chicago","Lake","Cedar Lake",7236,1363,0.00442151805453206,0.0164056674123788,0.0209737827715356,6794
"2017-05-31",60429,"IL","Chicago","Cook","Hazel Crest",7237,1409,0.00427655024946543,0.0165945165945166,0.0390855457227139,5669
"2017-05-31",15613,"PA","Pittsburgh","Westmoreland","Washington Township",7238,907,-0.0183982683982684,-0.0402116402116402,-0.159406858202039,5117
"2017-05-31",85653,"AZ","Tucson","Pima","Marana",7239,1147,-0.000871080139372822,-0.000871080139372822,0.03613369467028,2805
"2017-05-31",68131,"NE","Omaha","Douglas","Omaha",7240,1128,0.00266666666666667,0.0171325518485122,0.0320219579139982,6127
"2017-05-31",6357,"CT","New London","New London","Niantic",7241,1598,0.010752688172043,0.0269922879177378,0.0349740932642487,5674
"2017-05-31",29560,"SC","Florence","Florence","Lake City",7242,901,0.00558035714285714,0.0123595505617978,0.00558035714285714,3572
"2017-05-31",85757,"AZ","Tucson","Pima","Tucson",7243,1093,0.00183318056828598,0.00551977920883165,0.0205415499533147,4416
"2017-05-31",63069,"MO","St. Louis","Franklin","Pacific",7244,934,0.00214592274678112,-0.0053248136315229,-0.0250521920668058,7578
"2017-05-31",64112,"MO","Kansas City","Jackson","Kansas City",7245,1587,0.00189393939393939,0.00126182965299685,-0.0012586532410321,3747
"2017-05-31",19003,"PA","Philadelphia","Delaware","Ardmore",7246,1915,0,0.00156903765690377,0.0533553355335534,4724
"2017-05-31",39701,"MS","Columbus","Lowndes","Columbus",7247,884,-0.0133928571428571,-0.0188679245283019,-0.0645502645502646,2802
"2017-05-31",74070,"OK","Tulsa","Osage","Skiatook",7248,1038,-0.00383877159309021,-0.0114285714285714,-0.0838481906443072,5688
"2017-05-31",35904,"AL","Gadsden","Etowah","Gadsden",7249,769,0.0131752305665349,0.0253333333333333,0.0548696844993141,4871
"2017-05-31",30011,"GA","Atlanta","Barrow","Auburn",7250,1209,0,-0.00247524752475248,0.051304347826087,4930
"2017-05-31",39272,"MS","Jackson","Hinds","Byram",7251,1169,0.010371650821089,0.0112456747404844,-0.0101608806096528,4428
"2017-05-31",21074,"MD","Baltimore","Carroll","Hampstead",7252,1719,-0.00232153221125943,0.0129640542133176,0.0129640542133176,5742
"2017-05-31",30656,"GA","Atlanta","Walton","Monroe",7253,1205,-0.000829187396351575,0.0117548278757347,0.0370051635111876,5270
"2017-05-31",27525,"NC","Raleigh","Franklin","Franklinton",7254,1140,0.00175746924428822,0.0142348754448399,0.0410958904109589,4905
"2017-05-31",1748,"MA","Boston","Middlesex","Town of Hopkinton",7255,2689,-0.00222634508348794,-0.00222634508348794,-0.0175374497625137,5430
"2017-05-31",72908,"AR","Fort Smith","Sebastian","Fort Smith",7256,991,-0.00402010050251256,0.0050709939148073,0.0112244897959184,4216
"2017-05-31",28460,"NC","Jacksonville","Onslow","North Topsail Beach",7257,1104,-0.00180831826401447,-0.000904977375565611,-0.00540540540540541,6960
"2017-05-31",93927,"CA","Salinas","Monterey","Greenfield",7258,1676,-0.00828402366863905,-0.0129564193168433,0.0634517766497462,2882
"2017-05-31",37188,"TN","Nashville","Robertson","White House",7259,1395,0.0072202166064982,0.0249816311535636,0.0402684563758389,5683
"2017-05-31",15243,"PA","Pittsburgh","Allegheny","Pittsburgh",7260,1556,0.0084251458198315,0.0183246073298429,-0.0076530612244898,5286
"2017-05-31",75103,"TX","","Van Zandt","Canton",7261,1292,-0.00231660231660232,-0.00920245398773006,-0.0358208955223881,2637
"2017-05-31",33981,"FL","Punta Gorda","Charlotte","Port Charlotte",7262,2021,-0.0213075060532688,-0.0311601150527325,0.175683536940081,5694
"2017-05-31",66207,"KS","Kansas City","Johnson","Overland Park",7263,1853,-0.00161637931034483,0.00542593597395551,-0.00696677384780279,5197
"2017-05-31",12771,"NY","New York","Orange","Port Jervis",7264,1404,-0.0035486160397445,-0.00496102055279943,-0.0487804878048781,4281
"2017-05-31",46403,"IN","Chicago","Lake","Gary",7265,886,-0.00449438202247191,0.00796359499431172,0.0598086124401914,5638
"2017-05-31",72103,"AR","Little Rock","Pulaski","Little Rock",7266,977,-0.00306122448979592,-0.0141271442986882,-0.0364891518737673,3475
"2017-05-31",38571,"TN","Crossville","Cumberland","Crossville",7267,1061,-0.00188146754468485,0.000943396226415094,0.00568720379146919,4821
"2017-05-31",31220,"GA","Macon","Bibb","Macon",7268,1149,0.0105540897097625,0.0398190045248869,0.038878842676311,4496
"2017-05-31",97218,"OR","Portland","Multnomah","Portland",7269,1831,0.00992829564258136,0.0189204229271007,0.0486827033218786,4469
"2017-05-31",30401,"GA","","Emanuel","Swainsboro",7270,867,0.00115473441108545,-0.00914285714285714,-0.0462046204620462,2304
"2017-05-31",76118,"TX","Dallas-Fort Worth","Tarrant","Richland Hills",7271,1475,0.00271923861318831,0.00958247775496235,0.0424028268551237,4916
"2017-05-31",29860,"SC","Augusta","Aiken","North Augusta",7272,1247,0.00402576489533011,0.00889967637540453,0.0383014154870941,6189
"2017-05-31",61866,"IL","Champaign-Urbana","Champaign","Rantoul",7273,933,-0.0199579831932773,-0.0301455301455301,-0.0941747572815534,3966
"2017-05-31",61068,"IL","Rochelle","Ogle","Rochelle",7274,1202,-0.00496688741721854,-0.0090684253915911,-0.0866261398176292,4435
"2017-05-31",25411,"WV","","Morgan","Berkeley Springs",7275,1112,-0.003584229390681,-0.0262697022767075,-0.0405522001725626,3484
"2017-05-31",77801,"TX","College Station","Brazos","Bryan",7276,1149,0.00349344978165939,0.007011393514461,0.0398190045248869,2977
"2017-05-31",30276,"GA","Atlanta","Coweta","Senoia",7277,1434,-0.00139275766016713,0.00843881856540084,0.0361271676300578,6420
"2017-05-31",31023,"GA","","Dodge","Eastman",7278,945,-0.00105708245243129,-0.00630914826498423,-0.0297741273100616,2662
"2017-05-31",1118,"MA","Springfield","Hampden","Springfield",7279,1484,0.00952380952380952,0.0220385674931129,0.0122783083219645,5121
"2017-05-31",72936,"AR","Fort Smith","Sebastian","Greenwood",7280,943,-0.00422386483632524,-0.0104931794333683,0.00533049040511727,4238
"2017-05-31",33167,"FL","Miami-Fort Lauderdale","Miami-Dade","Westview",7281,1728,-0.0023094688221709,0.00115874855156431,0.0328750747160789,4559
"2017-05-31",1520,"MA","Worcester","Worcester","Holden",7282,1918,0.00894266175697002,0.0401301518438178,0.101665709362435,5547
"2017-05-31",23838,"VA","Richmond","Chesterfield","Chesterfield",7283,1762,-0.00564334085778781,-0.0084411930219471,-0.0112233445566779,7108
"2017-05-31",31501,"GA","Waycross","Ware","Waycross",7284,841,-0.00118764845605701,-0.00591016548463357,-0.0094228504122497,3849
"2017-05-31",85658,"AZ","Tucson","Pima","Marana",7285,1553,0.0110677083333333,0.0312084993359894,0.0666208791208791,5349
"2017-05-31",14201,"NY","Buffalo","Erie","Buffalo",7286,954,-0.00934579439252336,-0.034412955465587,-0.0728862973760933,1838
"2017-05-31",11780,"NY","New York","Suffolk","Saint James",7287,2966,-0.00268997982515131,-0.0227347611202636,-0.0416801292407108,5487
"2017-05-31",59501,"MT","","Hill","Havre",7288,1047,-0.0131950989632422,-0.0169014084507042,-0.0169014084507042,3239
"2017-05-31",12839,"NY","Glens Falls","Washington","Hudson Falls",7289,1468,-0.0127774041694687,-0.0329380764163373,-0.0697084917617237,3802
"2017-05-31",94505,"CA","San Francisco","Contra Costa","Discovery Bay",7290,2578,0.00467653936087295,0.0133647798742138,0.0262738853503185,5728
"2017-05-31",17067,"PA","Lebanon","Lebanon","Jackson Township",7291,1090,0.00553505535055351,0.00646352723915051,0.0215557638238051,4213
"2017-05-31",62034,"IL","St. Louis","Madison","Glen Carbon",7292,1397,-0.00356633380884451,0.0197080291970803,0.0317577548005908,4822
"2017-05-31",81003,"CO","Pueblo","Pueblo","Pueblo",7293,840,0.00119189511323004,0.0144927536231884,0.0632911392405063,4666
"2017-05-31",26105,"WV","Parkersburg","Wood","Vienna",7294,1003,-0.00099601593625498,-0.00496031746031746,-0.0281007751937985,4875
"2017-05-31",21210,"MD","Baltimore","Baltimore City","Baltimore",7295,2097,0.00431034482758621,0.0184555609519184,0.0284453163315351,4269
"2017-05-31",62948,"IL","Carbondale","Williamson","Herrin",7296,794,-0.00997506234413965,-0.0075,-0.144396551724138,5231
"2017-05-31",20012,"DC","Washington","District of Columbia","Washington",7297,2952,0.00203665987780041,0.0158293186510668,0.0264255910987483,4306
"2017-05-31",72114,"AR","Little Rock","Pulaski","North Little Rock",7298,644,0.0015552099533437,-0.00309597523219814,-0.016793893129771,4129
"2017-05-31",19806,"DE","Philadelphia","New Castle","Wilmington",7299,1511,0.0019893899204244,0.0026542800265428,0.0053226879574185,5174
"2017-05-31",20186,"VA","Washington","Fauquier","Warrenton",7300,1842,0.00272182906913446,0.0279017857142857,0.0665894614939201,5295
"2017-05-31",94556,"CA","San Francisco","Contra Costa","Moraga",7301,4557,0.00418686646099603,0.00219925225423356,0.001318391562294,5645
"2017-05-31",32653,"FL","Gainesville","Alachua","Gainesville",7302,1336,0.00149925037481259,0.00375657400450789,0.0364623739332816,5188
"2017-05-31",14513,"NY","Rochester","Wayne","Newark",7303,1222,-0.00650406504065041,-0.0153102336825141,-0.0636015325670498,3884
"2017-05-31",6416,"CT","Hartford","Middlesex","Cromwell",7304,1512,-0.00657030223390276,-0.0181818181818182,-0.00917431192660551,6092
